type	name	kegg_pathwayid	kegg_pathwayname	kegg_category
metabolite	C04106	hsa00750	Vitamin B6 metabolism	Metabolism of cofactors and vitamins
metabolite	C04604	hsa00750	Vitamin B6 metabolism	Metabolism of cofactors and vitamins
metabolite	C04690	hsa00750	Vitamin B6 metabolism	Metabolism of cofactors and vitamins
metabolite	C04773	hsa00750	Vitamin B6 metabolism	Metabolism of cofactors and vitamins
metabolite	C06050	hsa00750	Vitamin B6 metabolism	Metabolism of cofactors and vitamins
metabolite	C06051	hsa00750	Vitamin B6 metabolism	Metabolism of cofactors and vitamins
metabolite	C06052	hsa00750	Vitamin B6 metabolism	Metabolism of cofactors and vitamins
metabolite	C06054	hsa00750	Vitamin B6 metabolism	Metabolism of cofactors and vitamins
metabolite	C06055	hsa00750	Vitamin B6 metabolism	Metabolism of cofactors and vitamins
metabolite	C06056	hsa00750	Vitamin B6 metabolism	Metabolism of cofactors and vitamins
metabolite	C07335	hsa00750	Vitamin B6 metabolism	Metabolism of cofactors and vitamins
metabolite	C11638	hsa00750	Vitamin B6 metabolism	Metabolism of cofactors and vitamins
metabolite	C00003	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C00006	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C00022	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C00042	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C00049	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C00111	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C00122	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C00153	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C00163	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C00232	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C00253	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C00334	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C00455	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C00857	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C00922	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C01020	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C01056	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C01059	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C01185	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C01297	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C01384	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C01596	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C02295	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C02918	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C02930	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C03043	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C03056	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C03150	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C03458	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C03652	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C03722	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C04226	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C05380	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C05840	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C05841	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C05842	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C05843	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C06178	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C15523	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C15986	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C15987	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C16150	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C16151	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C16152	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C16159	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C16390	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C18232	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C19567	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C19569	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C19631	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C20361	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C20381	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C21075	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C21154	hsa00760	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins
metabolite	C00010	hsa00770	Pantothenate and CoA biosynthesis	Metabolism of cofactors and vitamins
metabolite	C00022	hsa00770	Pantothenate and CoA biosynthesis	Metabolism of cofactors and vitamins
metabolite	C00049	hsa00770	Pantothenate and CoA biosynthesis	Metabolism of cofactors and vitamins
metabolite	C00054	hsa00770	Pantothenate and CoA biosynthesis	Metabolism of cofactors and vitamins
metabolite	C00097	hsa00770	Pantothenate and CoA biosynthesis	Metabolism of cofactors and vitamins
metabolite	C00099	hsa00770	Pantothenate and CoA biosynthesis	Metabolism of cofactors and vitamins
metabolite	C00106	hsa00770	Pantothenate and CoA biosynthesis	Metabolism of cofactors and vitamins
metabolite	C00141	hsa00770	Pantothenate and CoA biosynthesis	Metabolism of cofactors and vitamins
metabolite	C00183	hsa00770	Pantothenate and CoA biosynthesis	Metabolism of cofactors and vitamins
metabolite	C00229	hsa00770	Pantothenate and CoA biosynthesis	Metabolism of cofactors and vitamins
metabolite	C00429	hsa00770	Pantothenate and CoA biosynthesis	Metabolism of cofactors and vitamins
metabolite	C00522	hsa00770	Pantothenate and CoA biosynthesis	Metabolism of cofactors and vitamins
metabolite	C00750	hsa00770	Pantothenate and CoA biosynthesis	Metabolism of cofactors and vitamins
metabolite	C00831	hsa00770	Pantothenate and CoA biosynthesis	Metabolism of cofactors and vitamins
metabolite	C00864	hsa00770	Pantothenate and CoA biosynthesis	Metabolism of cofactors and vitamins
metabolite	C00882	hsa00770	Pantothenate and CoA biosynthesis	Metabolism of cofactors and vitamins
metabolite	C00966	hsa00770	Pantothenate and CoA biosynthesis	Metabolism of cofactors and vitamins
metabolite	C01053	hsa00770	Pantothenate and CoA biosynthesis	Metabolism of cofactors and vitamins
metabolite	C01088	hsa00770	Pantothenate and CoA biosynthesis	Metabolism of cofactors and vitamins
metabolite	C01134	hsa00770	Pantothenate and CoA biosynthesis	Metabolism of cofactors and vitamins
metabolite	C02642	hsa00770	Pantothenate and CoA biosynthesis	Metabolism of cofactors and vitamins
metabolite	C03492	hsa00770	Pantothenate and CoA biosynthesis	Metabolism of cofactors and vitamins
metabolite	C03688	hsa00770	Pantothenate and CoA biosynthesis	Metabolism of cofactors and vitamins
metabolite	C04079	hsa00770	Pantothenate and CoA biosynthesis	Metabolism of cofactors and vitamins
metabolite	C04272	hsa00770	Pantothenate and CoA biosynthesis	Metabolism of cofactors and vitamins
metabolite	C04352	hsa00770	Pantothenate and CoA biosynthesis	Metabolism of cofactors and vitamins
metabolite	C05665	hsa00770	Pantothenate and CoA biosynthesis	Metabolism of cofactors and vitamins
metabolite	C05944	hsa00770	Pantothenate and CoA biosynthesis	Metabolism of cofactors and vitamins
metabolite	C06010	hsa00770	Pantothenate and CoA biosynthesis	Metabolism of cofactors and vitamins
metabolite	C18911	hsa00770	Pantothenate and CoA biosynthesis	Metabolism of cofactors and vitamins
metabolite	C00047	hsa00780	Biotin metabolism	Metabolism of cofactors and vitamins
metabolite	C00086	hsa00780	Biotin metabolism	Metabolism of cofactors and vitamins
metabolite	C00120	hsa00780	Biotin metabolism	Metabolism of cofactors and vitamins
metabolite	C01037	hsa00780	Biotin metabolism	Metabolism of cofactors and vitamins
metabolite	C01063	hsa00780	Biotin metabolism	Metabolism of cofactors and vitamins
metabolite	C01092	hsa00780	Biotin metabolism	Metabolism of cofactors and vitamins
metabolite	C01209	hsa00780	Biotin metabolism	Metabolism of cofactors and vitamins
metabolite	C01894	hsa00780	Biotin metabolism	Metabolism of cofactors and vitamins
metabolite	C01909	hsa00780	Biotin metabolism	Metabolism of cofactors and vitamins
metabolite	C02656	hsa00780	Biotin metabolism	Metabolism of cofactors and vitamins
metabolite	C05552	hsa00780	Biotin metabolism	Metabolism of cofactors and vitamins
metabolite	C05921	hsa00780	Biotin metabolism	Metabolism of cofactors and vitamins
metabolite	C06250	hsa00780	Biotin metabolism	Metabolism of cofactors and vitamins
metabolite	C19673	hsa00780	Biotin metabolism	Metabolism of cofactors and vitamins
metabolite	C19845	hsa00780	Biotin metabolism	Metabolism of cofactors and vitamins
metabolite	C19846	hsa00780	Biotin metabolism	Metabolism of cofactors and vitamins
metabolite	C20372	hsa00780	Biotin metabolism	Metabolism of cofactors and vitamins
metabolite	C20373	hsa00780	Biotin metabolism	Metabolism of cofactors and vitamins
metabolite	C20374	hsa00780	Biotin metabolism	Metabolism of cofactors and vitamins
metabolite	C20375	hsa00780	Biotin metabolism	Metabolism of cofactors and vitamins
metabolite	C20376	hsa00780	Biotin metabolism	Metabolism of cofactors and vitamins
metabolite	C20377	hsa00780	Biotin metabolism	Metabolism of cofactors and vitamins
metabolite	C20378	hsa00780	Biotin metabolism	Metabolism of cofactors and vitamins
metabolite	C20384	hsa00780	Biotin metabolism	Metabolism of cofactors and vitamins
metabolite	C20385	hsa00780	Biotin metabolism	Metabolism of cofactors and vitamins
metabolite	C20386	hsa00780	Biotin metabolism	Metabolism of cofactors and vitamins
metabolite	C20387	hsa00780	Biotin metabolism	Metabolism of cofactors and vitamins
metabolite	C20683	hsa00780	Biotin metabolism	Metabolism of cofactors and vitamins
metabolite	C22458	hsa00780	Biotin metabolism	Metabolism of cofactors and vitamins
metabolite	C01944	hsa00785	Lipoic acid metabolism	Metabolism of cofactors and vitamins
metabolite	C02051	hsa00785	Lipoic acid metabolism	Metabolism of cofactors and vitamins
metabolite	C02147	hsa00785	Lipoic acid metabolism	Metabolism of cofactors and vitamins
metabolite	C02972	hsa00785	Lipoic acid metabolism	Metabolism of cofactors and vitamins
metabolite	C05752	hsa00785	Lipoic acid metabolism	Metabolism of cofactors and vitamins
metabolite	C06423	hsa00785	Lipoic acid metabolism	Metabolism of cofactors and vitamins
metabolite	C15972	hsa00785	Lipoic acid metabolism	Metabolism of cofactors and vitamins
metabolite	C15973	hsa00785	Lipoic acid metabolism	Metabolism of cofactors and vitamins
metabolite	C16238	hsa00785	Lipoic acid metabolism	Metabolism of cofactors and vitamins
metabolite	C16241	hsa00785	Lipoic acid metabolism	Metabolism of cofactors and vitamins
metabolite	C22159	hsa00785	Lipoic acid metabolism	Metabolism of cofactors and vitamins
metabolite	C22160	hsa00785	Lipoic acid metabolism	Metabolism of cofactors and vitamins
metabolite	C22161	hsa00785	Lipoic acid metabolism	Metabolism of cofactors and vitamins
metabolite	C00044	hsa00790	Folate biosynthesis	Metabolism of cofactors and vitamins
metabolite	C00101	hsa00790	Folate biosynthesis	Metabolism of cofactors and vitamins
metabolite	C00119	hsa00790	Folate biosynthesis	Metabolism of cofactors and vitamins
metabolite	C00156	hsa00790	Folate biosynthesis	Metabolism of cofactors and vitamins
metabolite	C00251	hsa00790	Folate biosynthesis	Metabolism of cofactors and vitamins
metabolite	C00266	hsa00790	Folate biosynthesis	Metabolism of cofactors and vitamins
metabolite	C00268	hsa00790	Folate biosynthesis	Metabolism of cofactors and vitamins
metabolite	C00272	hsa00790	Folate biosynthesis	Metabolism of cofactors and vitamins
metabolite	C00415	hsa00790	Folate biosynthesis	Metabolism of cofactors and vitamins
metabolite	C00504	hsa00790	Folate biosynthesis	Metabolism of cofactors and vitamins
metabolite	C00568	hsa00790	Folate biosynthesis	Metabolism of cofactors and vitamins
metabolite	C00835	hsa00790	Folate biosynthesis	Metabolism of cofactors and vitamins
metabolite	C00921	hsa00790	Folate biosynthesis	Metabolism of cofactors and vitamins
metabolite	C01217	hsa00790	Folate biosynthesis	Metabolism of cofactors and vitamins
metabolite	C01300	hsa00790	Folate biosynthesis	Metabolism of cofactors and vitamins
metabolite	C01304	hsa00790	Folate biosynthesis	Metabolism of cofactors and vitamins
metabolite	C02587	hsa00790	Folate biosynthesis	Metabolism of cofactors and vitamins
metabolite	C02953	hsa00790	Folate biosynthesis	Metabolism of cofactors and vitamins
metabolite	C03541	hsa00790	Folate biosynthesis	Metabolism of cofactors and vitamins
metabolite	C03684	hsa00790	Folate biosynthesis	Metabolism of cofactors and vitamins
metabolite	C04244	hsa00790	Folate biosynthesis	Metabolism of cofactors and vitamins
metabolite	C04807	hsa00790	Folate biosynthesis	Metabolism of cofactors and vitamins
metabolite	C04874	hsa00790	Folate biosynthesis	Metabolism of cofactors and vitamins
metabolite	C04895	hsa00790	Folate biosynthesis	Metabolism of cofactors and vitamins
metabolite	C05922	hsa00790	Folate biosynthesis	Metabolism of cofactors and vitamins
metabolite	C05923	hsa00790	Folate biosynthesis	Metabolism of cofactors and vitamins
metabolite	C05924	hsa00790	Folate biosynthesis	Metabolism of cofactors and vitamins
metabolite	C05925	hsa00790	Folate biosynthesis	Metabolism of cofactors and vitamins
metabolite	C05926	hsa00790	Folate biosynthesis	Metabolism of cofactors and vitamins
metabolite	C05927	hsa00790	Folate biosynthesis	Metabolism of cofactors and vitamins
metabolite	C06148	hsa00790	Folate biosynthesis	Metabolism of cofactors and vitamins
metabolite	C06313	hsa00790	Folate biosynthesis	Metabolism of cofactors and vitamins
metabolite	C09332	hsa00790	Folate biosynthesis	Metabolism of cofactors and vitamins
metabolite	C11355	hsa00790	Folate biosynthesis	Metabolism of cofactors and vitamins
metabolite	C15522	hsa00790	Folate biosynthesis	Metabolism of cofactors and vitamins
metabolite	C15996	hsa00790	Folate biosynthesis	Metabolism of cofactors and vitamins
metabolite	C16675	hsa00790	Folate biosynthesis	Metabolism of cofactors and vitamins
metabolite	C18237	hsa00790	Folate biosynthesis	Metabolism of cofactors and vitamins
metabolite	C18239	hsa00790	Folate biosynthesis	Metabolism of cofactors and vitamins
metabolite	C18802	hsa00790	Folate biosynthesis	Metabolism of cofactors and vitamins
